Model Name,issueArea,rouge1,rouge2,rougeL,bert_f1,align_score,unieval_coherence,unieval_consistency,unieval_fluency,unieval_relevance,unieval_overall
top_k_2000,9.0,0.5725682516090523,0.2845398169408683,0.255629182440839,0.6563006564974785,0.6845006966032088,0.760762135487288,0.6130247160324649,0.7236270794633805,0.7394645347071713,0.7092196164225761
top_k_2000,10.0,0.5630081947794306,0.2758518757812752,0.2512599962426402,0.6461740643889816,0.7160631705213476,0.7198553555824191,0.6050524242585253,0.7461888254046001,0.7052129207945925,0.6940773815100343
top_k_2000,12.0,0.5839247981452915,0.2920177332916666,0.2547494174672057,0.6444399654865265,0.6768360286951065,0.7433746560841317,0.6162588538284614,0.7374382756277044,0.6964456822954004,0.6983793669589244
top_k_2000,13.0,0.5102603109771318,0.2680001891547801,0.2146264342743271,0.6434744894504547,0.7005334397157034,0.7724107853143183,0.5794666666095657,0.7095191555251946,0.7651363107353965,0.7066332295461187
top_k_2000,14.0,0.6626571897211591,0.3995621237000547,0.3236741388737014,0.6792263388633728,0.7774611115455627,0.8852574049252159,0.7400351163051075,0.7315809109190058,0.8680583759297065,0.8062329520197589
liberal,1.0,0.5757163694489631,0.2766336513633732,0.2399188683093873,0.6438793086088621,0.6801321355196146,0.6692330032048491,0.6022558599549367,0.704117447826599,0.6602181908579656,0.6589561254610876
liberal,2.0,0.5559463896580998,0.2739756080228885,0.2332170984088308,0.6403070092201233,0.6882121311293707,0.6884480249254292,0.5937020005261,0.7126899568645471,0.6711480393310764,0.6664970054117881
liberal,3.0,0.5584461638455438,0.2810395637426727,0.2410605907371786,0.6314956367015838,0.6956444601217906,0.7223369298731422,0.5692232908833608,0.7066054870676306,0.719450180906838,0.6794039721827428
liberal,4.0,0.5549877324058811,0.2690097039356349,0.2271605604553515,0.6326200842857361,0.7006174474954605,0.6842716592986557,0.5928417749601106,0.6921475813684582,0.6633952081405041,0.6581640559419322
liberal,5.0,0.5619523182359939,0.2650809914581856,0.2245677637838579,0.6364266216754914,0.6788894474506378,0.8122551867429543,0.574498473965431,0.7355428212872843,0.8097880743261102,0.733021139080445
liberal,6.0,0.58896272440666,0.2775004365006344,0.2418975968626339,0.6540711919466654,0.6886093152893914,0.6607841120452248,0.596424335183085,0.7009986246280993,0.6206175587099187,0.644706157641582
liberal,7.0,0.5498464834881841,0.263802216210889,0.2227834768424006,0.6360351145267487,0.6836020393030984,0.6852538489347387,0.5833440087205624,0.7348765779099217,0.6925785944993325,0.6740132575161388
liberal,8.0,0.5680998442512296,0.2765195065880272,0.2376863417293932,0.6452759923278422,0.6684687992800837,0.656960916587329,0.6005120894417293,0.7056382240364307,0.6440220532151767,0.6517833208201664
liberal,9.0,0.5793163810131464,0.2846512208616143,0.246695653807295,0.6471948344260454,0.6727164527401328,0.7428720134603245,0.5990636280744331,0.7058096141991992,0.7225879138508458,0.6925832923962006
liberal,10.0,0.5568530808445368,0.2740360902998774,0.2383533962321655,0.6387657655609978,0.6818810944203977,0.7269881990713708,0.5778278562489993,0.7026165076138448,0.7019740312821036,0.6773516485540796
liberal,12.0,0.5464317411444662,0.2644553213025261,0.2351352768885911,0.635639600455761,0.6283959969878197,0.5221068221984972,0.5910370299181813,0.6743236919281204,0.4897843614619538,0.5693129763766882
liberal,13.0,0.4939418513407821,0.2544725621455166,0.2218532491866413,0.63339763879776,0.6921293437480927,0.5503831876787277,0.5832444764722032,0.6563449344472957,0.5348728792061886,0.5812113694511037
liberal,14.0,0.6786102062975028,0.3869565217391304,0.269272529858849,0.6685076951980591,0.7015489935874939,0.8631903086347749,0.64341884803559,0.7299920133787526,0.8586870860394505,0.7738220640221419
mixed_conservative_75,1.0,0.5734097287973406,0.2766558064501354,0.2374437485469559,0.6446912027322329,0.6921843409538269,0.721675085136706,0.6134051038754654,0.7221789996016134,0.7055939219451289,0.6907132776397283
mixed_conservative_75,2.0,0.5604629057712511,0.2731412568040969,0.2345340807532058,0.6423404686980777,0.6852656099531386,0.7675136478675828,0.5982030912496894,0.722233820568315,0.7458724758083335,0.7084557588734802
mixed_conservative_75,3.0,0.5491048071588099,0.2745653358573712,0.241356663734486,0.6331182102362315,0.7155340433120727,0.7566463849370632,0.5731122305555799,0.7377800816304471,0.7442584080183767,0.7029492762853666
mixed_conservative_75,4.0,0.5726717741774123,0.2777460523002015,0.2329026630165216,0.6353031069040298,0.7100625246763229,0.76873418120183,0.6067574916010259,0.7078146567604324,0.7599580814868755,0.7108161027625409
mixed_conservative_75,5.0,0.5214375887245668,0.2492462632920208,0.2217384799197323,0.6319427251815796,0.7036806404590606,0.837430847317387,0.5768639356983443,0.7494382889956681,0.8113451431295114,0.7437695537852278
mixed_conservative_75,6.0,0.5341351485623549,0.2613100367835284,0.2449323349722324,0.655176215701633,0.6529354055722555,0.7245333902791675,0.6444884291466471,0.6310355190204909,0.7158145288640283,0.6789679668275834
mixed_conservative_75,7.0,0.5649857359744047,0.2739889573749996,0.2414227829668107,0.6318163190569196,0.7231186500617436,0.6359655334068022,0.6253663430339547,0.7261359100450184,0.6447941861404474,0.6580654931565556
mixed_conservative_75,8.0,0.5691175704258787,0.2763431996323948,0.2409137468621559,0.6453864885413129,0.6784314396588699,0.7302460930156508,0.6133916222598869,0.7082962914111964,0.7188579863407728,0.6926979982568767
mixed_conservative_75,9.0,0.5807663323740482,0.2866470331696686,0.2503446815563177,0.650323398411274,0.6822263859212399,0.7320288907599807,0.6244524395311514,0.709937650120184,0.7118258810798596,0.6945612153727939
mixed_conservative_75,10.0,0.5786498776707266,0.2820986926035198,0.2406070977190912,0.6469549382174457,0.6627757615513272,0.7381808069143875,0.5900910934011206,0.7121080227720673,0.7329939804442341,0.6933434758829525
mixed_conservative_75,12.0,0.5434011302719672,0.2570598957823635,0.2341240368792719,0.6485693976283073,0.6597771793603897,0.645838235511473,0.6353612094526896,0.6788845518945175,0.6413652722231026,0.6503623172704457
mixed_conservative_75,13.0,0.51986936882294,0.2610554051581039,0.2142280974779288,0.6314100027084351,0.6881374617417654,0.8004895150875099,0.5737625080533846,0.7202319457831696,0.7944817132974453,0.7222414205553774
mixed_conservative_75,14.0,0.3097072419106317,0.1743827160493827,0.1679506933744222,0.6387465000152588,0.7438035011291504,0.2449832932658815,0.6514711473895499,0.598875222574241,0.1164118287365786,0.4029353729915627
temperature_0.7,1.0,0.5630127079622933,0.2750181080009438,0.2489593917688406,0.6506192344885606,0.7096954221908863,0.6880362209376776,0.628473767869057,0.737754160681059,0.6564925766040103,0.677689181522951
temperature_0.7,2.0,0.5487678047787578,0.2733245847152464,0.2451987987906651,0.6448804941442278,0.6907588528262244,0.7579810014502807,0.6114879589062262,0.7407939638653865,0.7258055810866376,0.7090171263271328
temperature_0.7,3.0,0.5325916451856483,0.2721603076816233,0.2501657724258043,0.6431741078694662,0.7168352345625559,0.70322301553122,0.5895869145195398,0.7250129035180477,0.668843012572618,0.6716664615353564
temperature_0.7,4.0,0.57414022221329,0.2832063399435072,0.2553822773380392,0.6450460851192474,0.7201560914516449,0.7096607458187304,0.6314217567804088,0.7246467555400468,0.7038743623272158,0.6924009051166005
temperature_0.7,5.0,0.5340843382591445,0.2575657799242756,0.2404073697147839,0.6486910283565521,0.6976114392280579,0.8316261195387739,0.5966903469884178,0.7458058806849899,0.7543599145349524,0.7321205654367835
temperature_0.7,6.0,0.5797281288076473,0.2850473184441679,0.2525014973934756,0.6524969471825494,0.7144763271013895,0.7573280395841154,0.6661599146986688,0.7452311688221649,0.7122282282145761,0.7202368378298813
temperature_0.7,7.0,0.5817930815355068,0.2855680476181782,0.2459704945897822,0.638624370098114,0.7285150800432477,0.8391001902579746,0.6105736214153464,0.7580230864233178,0.8370119833266555,0.7611772203558236
temperature_0.7,8.0,0.5709750688223921,0.2809285205143154,0.2522784750284988,0.6489051839579707,0.7002920625002488,0.7140760272497189,0.6164811410710611,0.7324828002563367,0.6843575727249556,0.6868493853255181
temperature_0.7,9.0,0.5819732888021947,0.2918012158758847,0.2621910855572268,0.6548617510125041,0.6869336878880858,0.7688734625697508,0.6085345694250229,0.7341122156032653,0.7493850492691481,0.7152263242167968
temperature_0.7,10.0,0.5586592725081606,0.272698334073302,0.2423462108635828,0.6451920646208303,0.7040271361668905,0.7630489954367582,0.612426756076133,0.7553215413454618,0.7455364398269879,0.7190834331713353
temperature_0.7,12.0,0.5863761831169956,0.2836246882802771,0.2506853510331076,0.6459086090326309,0.6549927368760109,0.6585491956070463,0.6090257402123884,0.7174301437223931,0.6266270917666774,0.6529080428271263
temperature_0.7,13.0,0.5089901209260228,0.263762894323768,0.225280792746942,0.6327278316020966,0.7034846842288971,0.7360591046429033,0.6050952713676238,0.7471112518565409,0.7260403972471258,0.7035765062785485
temperature_0.7,14.0,0.4332855093256814,0.278735632183908,0.2955523672883787,0.6665546298027039,0.7875173091888428,0.8774058225917448,0.8405145906451001,0.7370061317149083,0.8429933654542816,0.8244799776015088
temperature_0.5,1.0,0.5753846917685173,0.2802395577004217,0.2494462778053876,0.6500269807302035,0.7073318857413072,0.6965845505885563,0.6157701752541169,0.733424237017792,0.6769044752283484,0.6806708595222034
temperature_0.5,2.0,0.5412843563019639,0.2715507288060544,0.2432358645134132,0.6462477829721239,0.702103242609236,0.7093157671040379,0.6101652063309897,0.7296440658171102,0.6742670995778458,0.6808480347074959
temperature_0.5,3.0,0.5413941419252111,0.2751382377415818,0.2473523893430542,0.6442376812299092,0.7203848580519359,0.7301730445904456,0.5871736023079175,0.7423647194367582,0.6966410499891443,0.6890881040810665
temperature_0.5,4.0,0.5644521884474341,0.2793126464167237,0.2564123740376259,0.6382682412862778,0.7025277376174927,0.7214636993162112,0.6241003523987225,0.7441863616461353,0.6840453436971122,0.6934489392645453
temperature_0.5,5.0,0.5516137797641615,0.2644611131014998,0.2356728478693038,0.6568278253078461,0.6808316230773925,0.713350865826632,0.5783584429692695,0.7072173044467454,0.7429679448239939,0.6854736395166602
temperature_0.5,6.0,0.5297782865785453,0.2682370693027665,0.249899224152562,0.6521807975239224,0.7050675551096598,0.7324903986623821,0.6801428327763533,0.7349339167084333,0.6842623772920173,0.7079573813597966
temperature_0.5,7.0,0.5253806476651329,0.2605553073557346,0.2437866726810821,0.6389403896672385,0.7105248485292707,0.6805252554096962,0.6206212555393399,0.7451470519202871,0.6441679381825819,0.6726153752629763
temperature_0.5,8.0,0.5644117095175711,0.2802589197188423,0.2540091240557049,0.6484786457773568,0.7025925400464431,0.7174747102818193,0.6208200163118771,0.7311378864454398,0.6811957196840164,0.6876570831807881
temperature_0.5,9.0,0.5619631968290435,0.2795935199674344,0.251558013932319,0.6559221753850579,0.7004432454705238,0.7395090531270189,0.6324427705178333,0.7274889048200063,0.7019166646812939,0.7003393482865381
temperature_0.5,10.0,0.5282395307900215,0.2633663514729331,0.244252462162431,0.6450930105315315,0.6850456462966071,0.6327264150527792,0.6145399742168789,0.7371660218679031,0.5987880099124903,0.6458051052625129
temperature_0.5,12.0,0.6098945546559238,0.3078052798128497,0.2689650321175805,0.6458227634429932,0.7094201296567917,0.5776689506011594,0.6350639673812544,0.6968212038996429,0.5595060244233598,0.6172650365763541
temperature_0.5,13.0,0.4406964337654496,0.2262051363775847,0.2001100529890035,0.6363440652688345,0.7108246088027954,0.5740439683185461,0.5924260614432159,0.7225410660553854,0.5350878555992366,0.6060247378540959
temperature_0.5,14.0,0.5577889447236181,0.3295597484276729,0.3580402010050251,0.664485514163971,0.74214106798172,0.2648318102601185,0.6492902691399469,0.7435384182941943,0.2570310200761967,0.4786728794426141
temperature_0.9,1.0,0.5704015523870243,0.2768503331194226,0.2486483401413489,0.6510307238652155,0.704275544331624,0.7160344559138413,0.6180438231909073,0.7256659081895098,0.6891868862180839,0.6872327683780856
temperature_0.9,2.0,0.5437484635985724,0.2701436267331066,0.2392369346305617,0.6449957993295458,0.7018617755836911,0.6986653730524928,0.6163007306408748,0.7306711701883118,0.675667366662145,0.6803261601359561
temperature_0.9,3.0,0.5354707752312344,0.2726096164712226,0.2441757314583719,0.640642895301183,0.7260736227035522,0.7104489303892715,0.5813988576585647,0.7502053968809541,0.6894922845545729,0.6828863673708409
temperature_0.9,4.0,0.5425966130667903,0.2751943426292301,0.2526639681436787,0.6416991025209426,0.7201709985733032,0.718036415463474,0.6389803083630422,0.7060663026619729,0.688847304087963,0.687982582644113
temperature_0.9,5.0,0.5441419050926534,0.2642882278331121,0.2375682099749002,0.6561834335327148,0.7087648928165435,0.8060579832775308,0.5920090388122248,0.7373612646255985,0.7418900200893557,0.7193295767011774
temperature_0.9,6.0,0.5824397780870059,0.2794681555847004,0.2599737232999005,0.6670414739184909,0.6955055395762125,0.7590876340366145,0.6381976637622074,0.7274989921074642,0.7214399894835093,0.7115560698474489
temperature_0.9,7.0,0.5451274526812087,0.2733756413510506,0.2402715933319004,0.6415532146181379,0.7326578497886658,0.7001171798861583,0.6192818986984385,0.7334286494865505,0.6811716695625151,0.6834998494084157
temperature_0.9,8.0,0.5615126791032806,0.2788954480365854,0.2493468210807139,0.6492113501265429,0.6893870709598928,0.7319676510673855,0.6195951802844979,0.7323341092294741,0.6898510998443113,0.6934370101064171
temperature_0.9,9.0,0.5679237771255684,0.2808029436997815,0.2546886743294151,0.6556955389678478,0.6895806798711419,0.7481030269041358,0.6280064571295116,0.7393337120412004,0.7314471009177604,0.7117225742481521
temperature_0.9,10.0,0.5352794127223937,0.2668535006840224,0.2385032354702863,0.6474429898791842,0.6845535481417621,0.7023229107785263,0.6232546791386393,0.730420909662885,0.6771948548367972,0.6832983386042119
temperature_0.9,12.0,0.5407039316899097,0.2734782091950097,0.2514907701757805,0.6585519090294838,0.6979571506381035,0.6102062224630067,0.6630689938840473,0.7335327192493794,0.5803357395174633,0.6467859187784741
temperature_0.9,13.0,0.4454945005070059,0.2124807353630853,0.2013554667706746,0.6306033333142599,0.7352854708830515,0.5736465634678131,0.6286925733480314,0.7355136569964397,0.5284717922419656,0.6165811465135626
temperature_0.9,14.0,0.6845206213176219,0.3785522788203753,0.3277986073915372,0.6867716312408447,0.8038832545280457,0.8970863917431265,0.7523180444447903,0.7889501681136177,0.8942096593721238,0.8331410659184146
temperature_0.4,1.0,0.5751159519042164,0.2819572794038345,0.2529768840977239,0.6509597411522499,0.7027667545355283,0.7031963740558154,0.6174050110964617,0.7192957512629649,0.6824403664774642,0.6805843757231765
temperature_0.4,2.0,0.5418951286940095,0.2701611350093522,0.2428826588145672,0.6471560981538561,0.6987497203879887,0.7261264139482901,0.6107572511472418,0.7324785992078754,0.6891554177892409,0.6896294205231621
temperature_0.4,3.0,0.5522281507483646,0.2847087869449058,0.2515873868060058,0.6424667119979859,0.725626806418101,0.6880363429624843,0.5910129413747381,0.7318414666474973,0.6477551302322133,0.6646614703042334
temperature_0.4,4.0,0.5386721633907303,0.2680907311743947,0.2498285308015596,0.6409306079149246,0.700832125544548,0.6253810775556575,0.6257603598015534,0.7135744784574982,0.6051787189266974,0.6424736586853517
temperature_0.4,5.0,0.5484323048340962,0.2704083581265539,0.2377839875162391,0.657629930973053,0.7026516973972321,0.7645908441721231,0.5859025336826744,0.7624777420297756,0.7463442471352428,0.714828841754954
temperature_0.4,6.0,0.5541659927571297,0.2710934540024895,0.2545539233886156,0.6495615111456977,0.6956434713469611,0.6626846764998713,0.684066120781833,0.7279437539230607,0.5855343764200082,0.6650572319061934
temperature_0.4,7.0,0.522812360934303,0.2607800969085515,0.2363037863030327,0.6314148775168827,0.7197700781481606,0.6710316789587655,0.6305875437264257,0.7444714531421345,0.6512970715101122,0.6743469368343594
temperature_0.4,8.0,0.5677213958014995,0.2815942365811669,0.2541807149302662,0.650107425192128,0.6959822609804679,0.7051082614350047,0.6198805104005383,0.7347913308973242,0.671144522656952,0.6827311563474548
temperature_0.4,9.0,0.5725577673691683,0.287302355459395,0.2603437483408113,0.65539959538728,0.6922167390584946,0.7238616997210535,0.6209442361996552,0.7267568992320471,0.7013918992646313,0.6932386836043468
temperature_0.4,10.0,0.5241929448332183,0.2554265548022735,0.2373572979771299,0.6444867209151939,0.7013034776405052,0.6588324498348221,0.6335960207368792,0.7320957028399312,0.6327959180600343,0.6643300228679166
temperature_0.4,12.0,0.6082253418714905,0.3137665229449684,0.2747641174957153,0.6451618298888206,0.6855625063180923,0.5851531244126704,0.5972495868095135,0.7005124244295438,0.5707687319372315,0.6134209668972399
temperature_0.4,13.0,0.5042394434888132,0.2642086998440615,0.226468543454715,0.6459332903226217,0.7080107827981313,0.5491437116989974,0.6182153069546148,0.7148040600989046,0.4913511935542838,0.5933785680767002
temperature_0.4,14.0,0.6393530997304583,0.3497031840259039,0.3428571428571428,0.6896337270736694,0.7882481217384338,0.9112480245149208,0.6662201149729399,0.7975791492633185,0.8937648063842037,0.8172030237838458
temperature_0.8,1.0,0.5590593315598305,0.2741352076089922,0.2498564255320878,0.6538655024308425,0.7021554598441491,0.6721296676247142,0.6166685544975419,0.7226381131437258,0.6593904707039102,0.667706701492473
temperature_0.8,2.0,0.5353126800532588,0.2703064593620263,0.2402962630899853,0.6452097415924072,0.698613703250885,0.6999097149072093,0.6162891550230601,0.7307605532845048,0.678213804941902,0.681293307039169
temperature_0.8,3.0,0.5479378280207567,0.2760669309526827,0.2460661910691667,0.6402467926343282,0.7214564363161723,0.6732041042617402,0.5844167987662521,0.7374640440040028,0.6518455964989711,0.6617326358827414
temperature_0.8,4.0,0.5641289369567233,0.2807995213612332,0.2488352143706524,0.6421716630458831,0.72710020840168,0.7213949259347068,0.6279436591319781,0.738346528348509,0.7195082154952684,0.7017983322276156
temperature_0.8,5.0,0.5505000427028258,0.2635251011747382,0.2417058932247937,0.6516735076904296,0.7065406024456025,0.7264933566990557,0.5881089858072898,0.7179911543017233,0.7059534474437739,0.6846367360629607
temperature_0.8,6.0,0.556852218677014,0.2697615385952877,0.2512030039420896,0.6537304586834378,0.7227649026446872,0.636680488155914,0.6695206380494864,0.7293416881922187,0.6277835957040134,0.6658316025254081
temperature_0.8,7.0,0.5567668170583097,0.278477150241763,0.2405549679615413,0.6369959882327488,0.7151798435619899,0.6954510521557766,0.5967400609424285,0.7335640534670793,0.7061609359420344,0.6829790256268298
temperature_0.8,8.0,0.5657780255677518,0.2786271933697191,0.2540939991365612,0.6478290449881899,0.6961882822755454,0.7076103488535371,0.6151335580127144,0.7319838259952156,0.6695645194492316,0.6810730630776747
temperature_0.8,9.0,0.5732772465268496,0.2881280431645768,0.2552768016702838,0.6543771391734481,0.6930252434685826,0.7291418479810864,0.6146179294357187,0.7289320922613685,0.7131399835718928,0.6964579633125165
temperature_0.8,10.0,0.5674335037991775,0.2717123195693179,0.2425693409764592,0.6454808115959167,0.6789020653124209,0.7137692976450054,0.5903554705244708,0.7278232705212921,0.7159205271945924,0.6869671414713402
temperature_0.8,12.0,0.5882386363687067,0.2905468473136272,0.2576070838973766,0.6479941606521606,0.6499221548438072,0.7688117584529242,0.6210574389170489,0.6981514540506715,0.7008111206041137,0.6972079430061895
temperature_0.8,13.0,0.458264577239416,0.2411461407426636,0.2150654074951478,0.6382256547609965,0.72649285197258,0.8299271919370392,0.6425758803935762,0.7832023103395622,0.7829406043418885,0.7596614967530165
temperature_0.8,14.0,0.64340239912759,0.3558951965065501,0.3086150490730643,0.6906074285507202,0.7591626048088074,0.903742761173986,0.652999947655033,0.707199763687538,0.8835439122526683,0.7868715961923063
temperature_0.6,1.0,0.5615398862269441,0.2764484202700148,0.2477746944087902,0.6515494369543515,0.70269061762553,0.6968184753428921,0.626785739118284,0.7323500965191037,0.6839599034327822,0.6849785536032655
temperature_0.6,2.0,0.5351177442015022,0.2678335512150263,0.2424259219940704,0.6468127012252808,0.7018387953440348,0.6993939375720347,0.6198407736130934,0.726688249525951,0.6623309052861218,0.6770634664993003
temperature_0.6,3.0,0.5276522741808526,0.268671535740257,0.2449689214689744,0.6454782982667288,0.7180691321690877,0.7009086409462604,0.596180468148232,0.7386667763251121,0.6631082129610709,0.6747160245951689
temperature_0.6,4.0,0.5605811721762322,0.2818200502899394,0.2465898810062457,0.6427962481975555,0.7129880607128143,0.756435866504859,0.642968493273581,0.731266492138609,0.7369969222229565,0.7169169435350013
temperature_0.6,5.0,0.5392829923902837,0.2668638997609326,0.2452372296008563,0.6588436782360076,0.6981702148914337,0.7366382465111921,0.5769889117329423,0.7461532313803796,0.7018470994819428,0.6904068722766142
temperature_0.6,6.0,0.5880875484594955,0.2712801960584762,0.2556238044824568,0.6575935615433587,0.688135008017222,0.6703358271599713,0.6485273684639044,0.7258964021122298,0.6558809692498061,0.675160141746478
temperature_0.6,7.0,0.5543858772883691,0.2682899684734018,0.2377899465179275,0.6389275363513401,0.7154953650065831,0.7182389421567389,0.6114659153551475,0.7447011062444181,0.7144191545203594,0.6972062795691659
temperature_0.6,8.0,0.5644983976353048,0.2803945675082246,0.252651204149413,0.6489795774653337,0.6936052618683248,0.7249314968820512,0.6231314485238495,0.7322160995564766,0.6823539492910495,0.6906582485633568
temperature_0.6,9.0,0.5721807264424426,0.2881654065038831,0.2533144776787857,0.6532511590048671,0.6803280971944332,0.7533289926799044,0.6109572505881532,0.7281143481536452,0.7344912346282004,0.7067229565124759
temperature_0.6,10.0,0.5385384781060849,0.2655694189938608,0.2331707557956517,0.6456097099516127,0.6929436745467009,0.8015865686939551,0.6171902953741354,0.727901051341721,0.7862552192483404,0.7332332836645379
temperature_0.6,12.0,0.6075613313831458,0.294952583551451,0.270584418751935,0.6452965810894966,0.6530198901891708,0.780141089751766,0.5907001498854729,0.6907188125488575,0.7060472359627707,0.6919018220372167
temperature_0.6,13.0,0.4339369742605006,0.2317428490163134,0.2105097216371609,0.62989741563797,0.7201029161612192,0.6963866230118979,0.6358117112101987,0.7475258411304234,0.638292244829547,0.6795041050455167
temperature_0.6,14.0,0.6403033586132177,0.3481561822125813,0.3228602383531961,0.6851389408111572,0.7635330557823181,0.9316363204553536,0.66795274134041,0.7476483114317538,0.9113852962291088,0.8146556673641566
mixed,1.0,0.5766781329049406,0.2780353352774918,0.238750471459423,0.6460146294190333,0.694889103449308,0.7267794699625146,0.6080602759369395,0.7159039631214232,0.7070911681589719,0.6894587192949624
mixed,2.0,0.5595962787143802,0.2723876743937609,0.2344708758463068,0.6410788072480096,0.6775302274359597,0.7619043243278796,0.599559586949978,0.7222822417471146,0.7365373628909653,0.7050708789789845
mixed,3.0,0.5575176321846942,0.2758204897067032,0.2382643316623963,0.6351052701473237,0.7127958257993062,0.7640995929531497,0.5743174199112165,0.722689976566816,0.7550092076960845,0.7040290492818166
mixed,4.0,0.5664731794501916,0.2774001710654127,0.2370280138725586,0.636383330821991,0.7139122009277343,0.7760908696129258,0.6137937572874642,0.696911671665447,0.7624331460977694,0.7123073611659015
mixed,5.0,0.5199854329785566,0.2474746624904662,0.2267115461996276,0.6356583058834075,0.710906732082367,0.7634259252085731,0.5952365570824621,0.7518930033793716,0.7124014757538503,0.7057392403560643
mixed,6.0,0.5741750724337419,0.2807050846048151,0.2415989895069968,0.6508144736289978,0.69342350297504,0.7443870806169003,0.6341744644857004,0.6916755675193937,0.7210046393001893,0.697810437980546
mixed,7.0,0.5709556384709499,0.2770431075828464,0.2360967491199864,0.6294441095420292,0.7150447028023856,0.783535300421126,0.5918282379796498,0.7143869764801407,0.7569487809868939,0.7116748239669526
mixed,8.0,0.5644630028217542,0.2798405805408865,0.2443753459412301,0.6472310544787974,0.6865764230057814,0.6783401285177608,0.6233736139808365,0.7136368316056744,0.6623918000446426,0.6694355935372286
mixed,9.0,0.5894795520702626,0.2943019204640705,0.2521888956346449,0.6536892298609018,0.6903913803398609,0.7843626111465702,0.6064194570613396,0.7072704966681227,0.7690592879992709,0.7167779632188259
mixed,10.0,0.5766296184080665,0.2772628821692918,0.2362491763264735,0.6459578363983719,0.6880315255235743,0.7500347221376485,0.5957289330641875,0.711303513562266,0.7530454090917759,0.7025281444639695
mixed,12.0,0.5306334643830701,0.279052004019949,0.2520082605583091,0.6524206921458244,0.6274528577923775,0.6812279099906704,0.6462558179473945,0.7174997420775031,0.6214798810328982,0.6666158377621165
mixed,13.0,0.4993233766275793,0.2575713999124715,0.2145776591695654,0.6254559655984243,0.6856485505898794,0.7311077514768209,0.5758632061013491,0.7344506380146448,0.7102755587983544,0.6879242885977922
mixed,14.0,0.5533290239172591,0.341747572815534,0.2831286360698125,0.6700392961502075,0.7598817348480225,0.2631589550889451,0.7104187313279452,0.67780518651913,0.1906738832556619,0.4605141890479206
all,1.0,0.5754307949103452,0.2784342671117579,0.250577111416924,0.6520466511066143,0.5124378733910047,0.6996796498775885,0.620635455074422,0.727691992135589,0.6760080128145739,0.6810037774755433
all,2.0,0.5431006848034883,0.2718092143012764,0.2421717224742623,0.6454866800043318,0.5126140488518609,0.7172514825928188,0.6118250964201141,0.727864072134103,0.6933280989332812,0.6875671875200793
all,3.0,0.5241197077407356,0.2676639479722704,0.246029436018418,0.6414421637852986,0.5230748991171519,0.6929120872242883,0.5853899489356508,0.7338042128263353,0.6447229789285138,0.6642073069786971
all,4.0,0.5539935289874548,0.2703124628135088,0.2483992849407209,0.639639464020729,0.5434320598840714,0.7474566228041708,0.63870751427503,0.7322684379433826,0.7193211515532136,0.7094384316439493
all,5.0,0.5347810630000664,0.2681784605461584,0.2426686549812098,0.6565259456634521,0.50944584608078,0.7811551494876214,0.5995294477767098,0.7449030518582049,0.7373881675235825,0.7157439541615297
all,6.0,0.5469291112812857,0.2644679312774886,0.253389278801427,0.6483886241912842,0.4586123145288891,0.6505094164871481,0.6810172719114905,0.7338448989084988,0.641575768962184,0.6767368390673304
all,7.0,0.5346819020051482,0.2625660454893053,0.2457018978390377,0.6376688991274152,0.5323742691959653,0.6739137077304846,0.6276547361628426,0.749532864956169,0.6595918890297495,0.6776732994698115
all,8.0,0.5663991597115893,0.2831501773833735,0.2573713680461946,0.6504411572131558,0.511372928818067,0.6835336259166241,0.6216131356962943,0.7301142333203912,0.6560429998253295,0.6728259986896598
all,9.0,0.5787096283385682,0.2941340196637752,0.2616805015937556,0.6578359613195062,0.5221248017624021,0.7301229209290233,0.6175886022728572,0.7234592239685097,0.6995191123759209,0.6926724648865777
all,10.0,0.5362665410081198,0.2609412802288843,0.2370916382048757,0.6459918662353799,0.5129906722792873,0.6061632519347194,0.6099249838996414,0.7231119356539278,0.6170470858056015,0.6390618143234725
all,12.0,0.564724785333644,0.2843151277014584,0.2664124957630175,0.6485980898141861,0.4830474257469177,0.7607561557019537,0.6607210275761088,0.7170031439754795,0.6852678103353278,0.7059370343972174
all,13.0,0.4442763528372082,0.2354611536702132,0.2055369681821161,0.6412678559621176,0.5241574992736181,0.6652268876820061,0.6482554795139298,0.7177243819177846,0.6430060434731594,0.6685531981467201
all,14.0,0.6192560175054704,0.3253012048192771,0.311816192560175,0.689633846282959,0.5242154002189636,0.91124804038509,0.6544675007541968,0.7895270258774302,0.8844364852512325,0.8099197630669873
conservative,1.0,0.5465017644848341,0.2652255969431315,0.235623956145443,0.6447588086128235,0.6970432107265179,0.6595974590303171,0.6137239808367647,0.7180697714006473,0.631162447100583,0.6556384145920781
conservative,2.0,0.5357875330712961,0.2627965624768168,0.2314741410747166,0.6422778719001346,0.6820540673202938,0.6724916185674921,0.5993089400148011,0.7343520570516839,0.6389079617192084,0.6612651443382964
conservative,3.0,0.5279222430182103,0.2641517857378883,0.2285193230256729,0.6281673351923625,0.705452968676885,0.6438891107045623,0.5748284297579234,0.7225192138326403,0.6330506340748909,0.6435718470925043
conservative,4.0,0.5606044087678084,0.2779828467728243,0.2327514373761901,0.6344308257102966,0.7218697965145111,0.7344459128491381,0.6245674760081544,0.7313321734065192,0.7123635927732066,0.7006772887592546
